ID,frase_es,frase_sh,dominio,fecha,origen
304,"Explique que en esta actividad identificarán las fases lunares y su relación con el sembrío, cuidado y cosecha de los productos. Practique todas las palabras abordadas en este programa radial e introduzca otras más en caso de que sea posible","Juinkia nantu yapiajmiari, arakjai, iistinjiai, tura jukmaktinjai nekatin ainiawai",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
305,"Presente el calendario con las fases lunares e identifique, juntamente con los y las estudiantes, su influencia para el sembrío, en cada mes. Mencione que se aplicará el calendario en el huerto escolar","Nantun tsawantri iniaktusarta, uchi unuimiainijai wari nantutinia arakmaktiniait nuna nekatin ainiawai",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
306,"Para concluir con la actividad, pida a los estudiantes que copien la información de las fases lunares en sus cuadernos, lo lleven a casa y lo apliquen en sus ájas o en las fincas con sus familias","Juu takat amuktasan, uchi unuimiania nii aakmatairin nantu tsawantri aakmakarti aarar, ni shuarin jintiawarti",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
307,Del campo a la ciudad,"IRUTKAMUNMAYA, APACH NUKAP MATSATKAMU",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
308,Elaborar un collar como identificativo cultural usando semillas propias de la nacionalidad Shuar,Jinkiaijiai nunkutai Shuar iwiamamtai najanatin,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
309,"A partir de los contenidos presentados en el programa de radio del campo a la ciudad, se elaborará un collar, que es un elemento de identificación cultural, más allá del lugar donde nos encontremos","Tampurnumani chicham jintiamu irutkamunmaya apach nukap matsakamu, jinkiaijiai nunkutai Shuar iwiarmamtai najanar jintiatin",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
310,"Con esta actividad se pretende que los estudiantes puedan sentirse identificados, valoren los conocimientos de origen ancestral de la cultura Shuar y repasen el nuevo vocabulario aprendido","Ju takatjainkia uchi unuimiania, yaunchu Shuará iwiarmamtaijiai ikiakakir wetiniaiti, kajinmatkiaren tusar. Aintsank Chicham yamaram wainkia nekatin",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
311,1 hilo,Uruchí kaent,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
312,aguja,Tupu,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
313,Aguja,auj,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
314,Semillas para elaborar artesanías,Nankamnia jinkiai,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
315,Elementos del entorno,Warinkish aania,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
316,"Presente un collar elaborado y pregunte a los estudiantes qué significa. Retomando las respuestas de los y las estudiantes, refuerce la idea de que es un elemento de identidad cultural por su significado",Nunkutai najanamu iniaktusam uchi unuimiainia warinkit tusam inintrusarta. Timiamunmaya juarkim amesha nuran awenam jintiata,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
317,Explique que en esta actividad elaborarán un collar similar,Nunkutai iniakmasma aintaku najanawarat tusham jintiawarta,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
318,Exponga los pasos a seguir para elaborar el collar y entregue los materiales por grupos,"Nankámatai menaint: Nunkutai itiurá najamanuit, jinkiai susam iisar najanawarti",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
319,"Para concluir con la actividad, pida a los y las estudiantes que expongan sus collares a sus compañeros y compañeras y los lleven a sus casas para que compartan con sus familias la importancia de mantener la identidad cultural por medio de ese elemento y de otros","Juu takat amuktasan, nunkutai najanamu nii ai iniaktusarat tiarta, turam jea jukiar nii shuarin jintiawarti. Tuma asamtai ii pujutairi paant amasatniuitji",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
320,Energetización,KAKARMAMTIKMA,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
321,Analizar un video de sanación ancestral en la que muestre el uso de plantas endémicas y su acción energética para las personas,Uwishint natema umar tsuakratma wakant iitiajai jintiatin,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
322,"A partir del contenido presentado en el programa radial Energetización, se observará un video de sanación ancestral con el uso de plantas endémicas","Tampurnumani chicham jintiamu kakarmamtikma, juinkia uwishint turutskesh tsuakratin, natema umar tsuamtikin",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
323,Esta actividad ayudará al estudiante a comprender las propiedades de las plantas y mantener el equilibrio del uso de la naturaleza con el ser humano,Juu takatjainkia uchi unuimiainia arakan sunkuri nekawar penker iisma arat tusa jitiamuiti,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
324,"Un equipo visual (computadora, proyector)",Wakant iitiai,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
325,Video de sanación ancestral,Uwishin tsua wakant jusamu,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
326,"Para iniciar esta actividad, presente una breve introducción con respecto al video que será proyectado. Indague los conocimientos previos de los y las estudiantes","juarkum wakant iiamu etserkam, uchi nakainiawash tusam inintrusta",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
327,Pida que observen con atención el video,Wakan pekma iisarti tiarta,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
328,Realice preguntas para guiar el análisis del video resaltando los aspectos más importantes del mismo,"Wakant pekma iamu uchi unuimiainia, warinia najanainia tusam initrusarta",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
329,"Para culminar esta actividad, pida a los y las estudiantes que describan por escrito la sanación ancestral que observaron en el video y que compartan con su familia lo aprendido","Juu takat amuktasan, uchi unuimiainia uwishin tsua wakani iiamun papinium aararti, tura ni Shuarin jintintiawarti titia",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
330,Símbolos y signos de la nacionalidad,IWIANAÍTAI INIAKMAU TARIMIAT AENTSNUM,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
331,"Distinguir cada uno de los elementos de la vestimenta tradicional a través de la realización de un dibujo, usando vocabulario propio de la cultura Shuar","Nakumkar ii uuntri iwiarmamtairi mashi esetrar, yamaran chicham wainkiar unuimiatratin",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
332,"A partir de los contenidos presentados en el programa radial símbolos y signos de la nacionalidad, se elaborará un dibujo de la vestimenta tradicional, la cual es mencionada como un identificativo cultural","Tampurnumani chicham jintiamu iwianaitai iniakmau tarimiat aentsnum ii uuntri iwiarmamtai aarmia nu nakumkar, tuyá tarimiat aentsuit tusar nekamniaiti",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
333,"Con esta actividad se pretende reforzar el conocimiento de los símbolos ancestrales, además de promover la escritura con el vocabulario adecuado para reforzar el uso de la lengua de la cultura Shuar","Nuni takat najankur imiant ewekamsataji. Aentsarik yamaram chicham nekaki, penker aujmaki weakur nekaki wetatui",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
334,Cartel con el dibujo de la vestimenta tradicional,Wankaram papinium ii uuntri iwiarmamtai nakumkamu,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
335,Indumentaria completa,Ii uuntri iwiarmamtai,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
336,"Empiece la actividad mostrando uno de los elementos del traje tradicional y pregunte si saben qué es y para qué sirve. Aportando a las respuestas de los alumnos, explique que es un elemento más de la vestimenta tradicional de la cultura Shuar","Ju takat najanataj takurkia ii uuntri iwiarmamtairi, inintrusarta nekainiawash, nujaisha itiurtain, nujai nuran ikiakartiniaiti",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
337,Explique que en esta actividad realizarán un dibujo de la vestimenta tradicional,Yamaikia ii uuntri iwiarmamtai nakumkartatui,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
338,"Presente el cartel con el dibujo de la vestimenta tradicional y los nombres de sus partes, en el que falten algunos de ellos. Complete los nombres faltantes con la participación de los estudiantes","Ju takatnumka itiurá najanatniuit naniatsuk, tura papi wankarmanum aartatjai",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
339,"Culmine esta actividad pidiendo a los y las estudiantes que realicen, en una hoja blanca, el dibujo de la vestimenta tradicional y escriban los nombres de cada uno de los elementos en lengua propia de la cultura Shuar. Se podría exponer los dibujos de los estudiantes en un lugar visible de la institución educativa","Juu takat amuktasan, uchi unuimiainia ii uuntri iwiarmamtai nakumkarti, tura nii nari apujtusarti tiarta, turam nakumkamu tanishnum iismin pekarta",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
340,Organización social,AENTS IRUNTRAMU,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
341,Organización comunitaria,ÍRUTKAMUNAM IRUNTRAMU,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
342,Identificar estrategias para la solución de conflictos a través del análisis de un caso,Nankámasu iisar chicham itiurchat iwiaratin kara atiamu,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
343,"Sobre la base del contenido presentado en el programa radial organización comunitaria, se desarrollará esta actividad para identificar problemas y crear o generar estrategias para solucionar conflictos dentro de una comunidad, considerando que los niños, niñas y adolescentes interactúan en la sociedad","Tuntuiniumani chicham iniankamu Írutkamunam iruntramu tama iisar, chicham itiurchat wainkiar, turar kara atirar, írutkamunam itiurchata nú iwiaratai tusar, Uchich, natsamaru natsa ainia aujai takakmastiniaiti, írutkamunam pujú ásarmatai",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
344,"Con esta actividad se pretende reforzar la participación de los y las estudiantes en las organizaciones comunitarias, así como la adquisición del aprendizaje de métodos para solucionar conflictos dentro del Centro Educativo Comunitario Intercultural Bilingüe",Juu takatjainkia uchi unuimiainiana nu írutkamunam penker pachinkiarat tusar ikiakaji. Turar tarimiat aents uchi nekámin ajasarat tusar takakmastatji,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
345,Casos que presenten una situación conflictiva,Chicham itiurchat nankamasu,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
346,Papelógrafos,Wánkaram papí ártin,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
347,Inicie dando lectura a un caso de conflicto y pida a los estudiantes que compartan ideas que aporten a la solución del caso mencionado,"Nankámatai Chikichik. Chicham itiurchat nankámasu ausam, unuimiau juu itiurchatan itiurak iwiaramniait tusam seawarta",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
348,Forme grupos y entregue a cada grupo un caso que presente una situación conflictiva,Unuimiau nakakam chicham itiurchat nankamasu etserkata titia,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
349,Explique que en esta actividad tendrán que identificar estrategias para resolver el conflicto presentado y escribirlas en el papelógrafo,"Iturchat aujmatsamunmanka itiurkarik chicham iwiramniait tusam seata, turam uunt papinium aaram iniankaktia tusam ikiakarta",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
350,"Para concluir esta actividad, pida a los estudiantes que coloquen el papelógrafo en una pared del aula y motive para que recorran el aula leyendo y retroalimentando los trabajos de los compañeros y compañeras","Juu takát amuktasam, unuimiau unt papi aarman, unuimiatai tanishrin peekam aujki wetá, turam ame áim aarma nusha iisam nekata tusan jintiawarta",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
351,Finalmente solicite que escojan dos o tres estrategias presentadas y las describan en sus cuadernos,"Aitkiasmek, jímiar, manaintiukesh chicham kara atirar iwiaratin ame papiniurmin aarta titia",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
352,Trabajos con la minga,INIAMTAIR TAKAKMASTIN,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
353,"Realizar la limpieza del Centro Educativo Comunitario Intercultural Bilingüe, considerando la inclusión y participación de todos los y las estudiantes",Uchi mashi iniamprar tarímiat aents unuimiatai jeen takakmastin,Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
354,"A partir del contenido presentado en el programa radial trabajos con la minga, se desarrollará una minga escolar, como una forma de integración comunitaria","Tuntuiniumani chicham iniankamu Íniamprar takakmastin tama iisar, unuimiujai takát najánata, juka ukunam iruntrar takakmastinian unuimiatrat tusam",Educativo,01-06-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
